Unnamed: 0,ID,Product Id,Category,Name,Brand,Rating,ReviewCount,Description,ImageURL,Tags,Gender
112,113,11518,Shoes,Heels,Obagi,4.5,4,Catwalk Women Gun Metal Grey Heels,http://assets.myntassets.com/v1/images/style/properties/8d6fd53f28e010658cdf5c14c43d0cb0_images.jpg,"Heels,myntassets.com",Women
113,114,14856,Wallets,Wallets,Oral-B,4.7,474,United Colors of Benetton Women Solid Beige Wallets,http://assets.myntassets.com/v1/images/style/properties/7cc4a01bf1667b6954fb9d44bfdda095_images.jpg,"Wallets,myntassets.com",Women
114,115,33648,Sandal,Sandals,Victoria's Secret,4.0,5,Lotto Men Ridge Brown Sandals,http://assets.myntassets.com/v1/images/style/properties/c5a22e9ccf9b10e0a89ffbbf3e386584_images.jpg,"Sandals,myntassets.com",Men
115,116,59297,Topwear,Shirts,Febreze,4.5,300,U.S. Polo Assn. Men White & Navy Blue Shirt,http://assets.myntassets.com/v1/images/style/properties/7a5b82d1372a7a5c6de67ae7a314fd91_images.jpg,"Shirts,myntassets.com",Men
116,117,28032,Innerwear,Briefs,Colgate,4.5,8,Jockey ELANCE Men Bikini White Brief 1005,http://assets.myntassets.com/v1/images/style/properties/155353efc674d253e30c213ca07bbb0b_images.jpg,"Briefs,myntassets.com",Men
117,118,27846,Topwear,Blazers,Coppertone,4.5,300,Scullers For Her Charcoal Blazer,http://assets.myntassets.com/v1/images/style/properties/a2826334fe816ee0e95ce93b8aabc90d_images.jpg,"Blazers,myntassets.com",Women
118,119,26994,Bottomwear,Jeans,L'Oreal Paris,2.8,1769,Jealous 21 Women Black Jeans,http://assets.myntassets.com/v1/images/style/properties/4850873d0c417e6480a26059f83aac29_images.jpg,"Jeans,myntassets.com",Women
119,120,49839,Flip Flops,Flip Flops,Milani,4.6,630,iPanema Women Red Flip Flops,http://assets.myntassets.com/v1/images/style/properties/53690e3f396f411e184b249672d6ebae_images.jpg,"Flip Flops,myntassets.com",Women
120,121,31923,Bags,Handbags,Old Spice,4.5,447,Fabindia Women Blue Silk Sling Bag,http://assets.myntassets.com/v1/images/style/properties/Murcia-Women-Blue-Handbag_13cfaff26872c298112a8e7da15c1e1d_images.jpg,"Handbags,myntassets.com",Women
121,122,2618,Shoes,Flats,Alba Botanica,5.0,3,Carlton London Women Silver Wedge Sandal,http://assets.myntassets.com/v1/images/style/properties/Carlton-London-Women-Black-Gladiator-Sandals_b8f695202ccc1889f65d57b4000a888f_images.jpg,"Flats,myntassets.com",Women
122,123,54588,Topwear,Kurtas,Oral-B,3.2,26,Sushilas Women Printed Green Kurta,http://assets.myntassets.com/v1/images/style/properties/08a0c29d2ea67ca9449aa54466f6b0a1_images.jpg,"Kurtas,myntassets.com",Women
123,124,49005,Jewellery,Ring,Aveeno,4.5,47,Lucera Women Silver Ring,http://assets.myntassets.com/v1/images/style/properties/Lucera-Women-Silver-Ring_dccb8dafadde1c4759acfb940fcb42e9_images.jpg,"Ring,myntassets.com",Women
124,125,8322,Topwear,Tshirts,Gain,4.6,343,Doodle Boy's Route 66 Biker Blue Teen Kidswear,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Grey-T-shirt_32668f8a61454d0cc028a808cf21b383_images.jpg,"Tshirts,myntassets.com",Boys
125,126,13841,Watches,Watches,NYX Professional Makeup,4.5,1272,ADIDAS Unisex Three Small Dials White Watches,http://assets.myntassets.com/v1/images/style/properties/Titan-Women-Silver-Watch_b4ef04538840c0020e4829ecc042ead1_images.jpg,"Watches,myntassets.com",Unisex
126,127,28200,Eyewear,Sunglasses,DAX,4.5,300,Ray-Ban Men Active Lifestyle Copper Sunglasses,http://assets.myntassets.com/v1/images/style/properties/Image-Men-Classic-Eyewear-Black-Sunglasses_a37f3b87d0d05062ed063adc7aac78bf_images.jpg,"Sunglasses,myntassets.com",Men
127,128,12993,Shoes,Sports Shoes,L'Oreal Paris,4.0,461,ADIDAS Kids Adispeed Black Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/4eff2353c62ec8b7bca9fbbaf5996bd2_images.jpg,"Sports Shoes,myntassets.com",Unisex
128,129,7158,Topwear,Shirts,Navitas Organics,4.5,300,Scullers Men  Green Check Shirt,http://assets.myntassets.com/v1/images/style/properties/7a5b82d1372a7a5c6de67ae7a314fd91_images.jpg,"Shirts,myntassets.com",Men
129,130,18495,Sandal,Sandals,Grisi,4.3,6,Puma Men Fashion Cat White Slipper,http://assets.myntassets.com/v1/images/style/properties/c5a22e9ccf9b10e0a89ffbbf3e386584_images.jpg,"Sandals,myntassets.com",Men
130,131,8110,Watches,Watches,Garnier,4.5,3954,Fastrack Men Economy 2 Analg Black Watch,http://assets.myntassets.com/v1/images/style/properties/Titan-Women-Silver-Watch_b4ef04538840c0020e4829ecc042ead1_images.jpg,"Watches,myntassets.com",Men
131,132,19547,Topwear,Sweatshirts,Guerlain,5.0,1,United Colors of Benetton Men Solid Blue Sweatshirt,http://assets.myntassets.com/v1/images/style/properties/59912a0287751ff0475c8748dbcf4ea0_images.jpg,"Sweatshirts,myntassets.com",Men
132,133,7964,Topwear,Tshirts,Black Opal,4.5,237,Puma Men's Large Logo Graphic Black T-shirt,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Grey-T-shirt_32668f8a61454d0cc028a808cf21b383_images.jpg,"Tshirts,myntassets.com",Men
133,134,36934,Fragrance,Perfume and Body Mist,Stinger,4.5,300,Giorgio Armani Women Idole Perfume,http://assets.myntassets.com/v1/images/style/properties/438c41900a80acabb3ef197f0559a9eb_images.jpg,"Perfume and Body Mist,myntassets.com",Women
134,135,39140,Apparel Set,Kurta Sets,Joico,4.5,300,Aneri Women Black & Maroon Salwar Suit,http://assets.myntassets.com/v1/images/style/properties/4d16721ce6d31a02786fa271a40dbc86_images.jpg,"Kurta Sets,myntassets.com",Women
135,136,20851,Bags,Clutches,Bain de Terre,4.5,300,Spice Art Women Ribbon Embroidery Red Clutch,http://assets.myntassets.com/v1/images/style/properties/ee617574380de80bee9cce9ec585e8be_images.jpg,"Clutches,myntassets.com",Women
136,137,41866,Sandal,Sandals,Starbucks Syrup,4.2,12,Estd. 1977 Men Beige & Green Sandals,http://assets.myntassets.com/v1/images/style/properties/c5a22e9ccf9b10e0a89ffbbf3e386584_images.jpg,"Sandals,myntassets.com",Men
137,138,58177,Bags,Handbags,Calvin Klein,4.5,300,Rocky S Women Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/Murcia-Women-Blue-Handbag_13cfaff26872c298112a8e7da15c1e1d_images.jpg,"Handbags,myntassets.com",Women
138,139,44528,Sandal,Sandals,Firefly,4.8,63,Coolers Men Black Sandals,http://assets.myntassets.com/v1/images/style/properties/c5a22e9ccf9b10e0a89ffbbf3e386584_images.jpg,"Sandals,myntassets.com",Men
139,140,16392,Topwear,Shirts,L'Oreal Paris,4.0,41,Levis Men Check Red Shirts,http://assets.myntassets.com/v1/images/style/properties/7a5b82d1372a7a5c6de67ae7a314fd91_images.jpg,"Shirts,myntassets.com",Men
140,141,51455,Topwear,Shrug,FLOWER Beauty,4.5,26,Tonga Women Pink Printed Shrug,http://assets.myntassets.com/v1/images/style/properties/28d91b2c102e5742714c7f706a73eeb4_images.jpg,"Shrug,myntassets.com",Women
141,142,50587,Innerwear,Briefs,Devlon Northwest,2.0,2,Chromozome Men Grey Briefs,http://assets.myntassets.com/v1/images/style/properties/155353efc674d253e30c213ca07bbb0b_images.jpg,"Briefs,myntassets.com",Men
142,143,17240,Topwear,Tshirts,Elf,4.5,189,U.S. Polo Assn. Men Stripes Black  Polo Tshirt,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Grey-T-shirt_32668f8a61454d0cc028a808cf21b383_images.jpg,"Tshirts,myntassets.com",Men
143,144,47530,Shoes,Flats,Oral-B,4.5,492,Portia Women Copper-Toned & Brown Sandals,http://assets.myntassets.com/v1/images/style/properties/Carlton-London-Women-Black-Gladiator-Sandals_b8f695202ccc1889f65d57b4000a888f_images.jpg,"Flats,myntassets.com",Women
144,145,6617,Topwear,Shirts,Covidien,4.5,300,Spykar Men Black and white Check Shirt,http://assets.myntassets.com/v1/images/style/properties/7a5b82d1372a7a5c6de67ae7a314fd91_images.jpg,"Shirts,myntassets.com",Men
145,146,12732,Bags,Backpacks,Revlon,4.3,77,Nike Unisex Swoosh Black Backpack,http://assets.myntassets.com/v1/images/style/properties/6c411e5ff01a791860ac0807b719cf28_images.jpg,"Backpacks,myntassets.com",Unisex
146,147,3365,Topwear,Tshirts,Aveda,4.3,4,Myntra Men's Brain Black T-shirt,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Grey-T-shirt_32668f8a61454d0cc028a808cf21b383_images.jpg,"Tshirts,myntassets.com",Men
147,148,42042,Shoes,Sports Shoes,Olay,4.7,737,Nike Men Air Relentless 2 MSL White Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/4eff2353c62ec8b7bca9fbbaf5996bd2_images.jpg,"Sports Shoes,myntassets.com",Men
148,149,23849,Shoes,Casual Shoes,Garnier,4.1,306,ADIDAS Men Black Anzo Breeze Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/051d64772f1b38ff476fbf0a807f365a_images.jpg,"Casual Shoes,myntassets.com",Men
149,150,43190,Watches,Watches,Clay-Park Labs,5.0,13,Fastrack Women White Dial Watch,http://assets.myntassets.com/v1/images/style/properties/Titan-Women-Silver-Watch_b4ef04538840c0020e4829ecc042ead1_images.jpg,"Watches,myntassets.com",Women
150,151,48578,Jewellery,Bracelet,L.A. Colors,3.4,14,Revv Men Steel Bracelet,http://assets.myntassets.com/v1/images/style/properties/Pitaraa-Women-Golden-Brass-Bead-Bracelet_179aa06939858b54e8e6c80fe12d94d5_images.jpg,"Bracelet,myntassets.com",Men
151,152,30462,Innerwear,Bra,Queen Helene,4.5,300,Lovable Women All Day Long Black Bra,http://assets.myntassets.com/v1/image/style/properties/51832/Bwitch-Beige-Full-Coverage-Bra-BW335_1_d516fa94f14f0a5ecc90df7754390eb5.jpg,"Bra,myntassets.com",Women
152,153,18208,Headwear,Caps,TADIN,4.5,300,Manchester United Men Solid White Cap,http://assets.myntassets.com/v1/images/style/properties/4d0de24d6538a8507059625949e34878_images.jpg,"Caps,myntassets.com",Men
153,154,54127,Shoes,Heels,Unique Bargains,4.6,7,Rocia Women Black Heels,http://assets.myntassets.com/v1/images/style/properties/8d6fd53f28e010658cdf5c14c43d0cb0_images.jpg,"Heels,myntassets.com",Women
154,155,10065,Topwear,Tshirts,SHANY,3.5,11,Puma Men ducati logo tee Yellow Tshirts,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Grey-T-shirt_32668f8a61454d0cc028a808cf21b383_images.jpg,"Tshirts,myntassets.com",Men
155,156,24250,Shoes,Casual Shoes,Crest,4.5,63,Numero Uno Men White Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/051d64772f1b38ff476fbf0a807f365a_images.jpg,"Casual Shoes,myntassets.com",Men
156,157,32335,Watches,Watches,OPI,4.5,300,Q&Q Men Silver-Toned Dial Analogue Watch Q252J404Y,http://assets.myntassets.com/v1/images/style/properties/Titan-Women-Silver-Watch_b4ef04538840c0020e4829ecc042ead1_images.jpg,"Watches,myntassets.com",Men
157,158,25382,Innerwear,Innerwear Vests,Sally Hansen,4.4,4546,Levis Men White Innerwear Vest,http://assets.myntassets.com/v1/images/style/properties/c5c095c0e09eb200aa8d57457c53ec07_images.jpg,"Innerwear Vests,myntassets.com",Men
158,159,56670,Watches,Watches,Manitoba Harvest,4.5,300,Maxima Men Black Dial Watch,http://assets.myntassets.com/v1/images/style/properties/Titan-Women-Silver-Watch_b4ef04538840c0020e4829ecc042ead1_images.jpg,"Watches,myntassets.com",Men
159,160,5092,Topwear,Tshirts,Dove,5.0,1,Wrangler Men's Minstrel Shoulder Loop Purple T-shirt,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Grey-T-shirt_32668f8a61454d0cc028a808cf21b383_images.jpg,"Tshirts,myntassets.com",Men
160,161,10859,Topwear,Tshirts,Sorme Cosmetics,4.5,300,Wrangler Men Furious Rides Navy Blue T-Shirts,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Grey-T-shirt_32668f8a61454d0cc028a808cf21b383_images.jpg,"Tshirts,myntassets.com",Men
161,162,59638,Saree,Sarees,Prell,4.9,47,FNF Green Wedding Collection Sari,http://assets.myntassets.com/v1/images/style/properties/FNF-Green-Collection-for-Wedding-Wear-Sari_6c60eef0b8d9cff87cfcd1f73953e5cd_images.jpg,"Sarees,myntassets.com",Women
162,163,15517,Shoes,Casual Shoes,Pantene,4.5,300,Rockport Men LLandro Red Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/051d64772f1b38ff476fbf0a807f365a_images.jpg,"Casual Shoes,myntassets.com",Men
163,164,4140,Shoes,Casual Shoes,Nutra SX,4.5,300,Skechers Women Green Shoe,http://assets.myntassets.com/v1/images/style/properties/051d64772f1b38ff476fbf0a807f365a_images.jpg,"Casual Shoes,myntassets.com",Women
164,165,36795,Watches,Watches,Burt's Bees,4.6,1332,Maxima Men Ssteele Silver Dial Watch,http://assets.myntassets.com/v1/images/style/properties/Titan-Women-Silver-Watch_b4ef04538840c0020e4829ecc042ead1_images.jpg,"Watches,myntassets.com",Men
165,166,40527,Watches,Watches,COVERGIRL,4.0,163,Titan Men Gold Dial Watch,http://assets.myntassets.com/v1/images/style/properties/Titan-Women-Silver-Watch_b4ef04538840c0020e4829ecc042ead1_images.jpg,"Watches,myntassets.com",Men
166,167,10257,Bottomwear,Trousers,Emuaid,4.5,240,John Miller Men Solid Type Black Trousers,http://assets.myntassets.com/v1/images/style/properties/bbddb8510d402639e0a038bde5ec08bb_images.jpg,"Trousers,myntassets.com",Men
167,168,24062,Topwear,Tshirts,NARS,4.5,300,Locomotive Men Navy Blue Printed T-shirt,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Grey-T-shirt_32668f8a61454d0cc028a808cf21b383_images.jpg,"Tshirts,myntassets.com",Men
168,169,45869,Watches,Watches,Manitoba Harvest,4.5,300,Maxima Men Brown Dial Watch,http://assets.myntassets.com/v1/images/style/properties/Titan-Women-Silver-Watch_b4ef04538840c0020e4829ecc042ead1_images.jpg,"Watches,myntassets.com",Men
169,170,11385,Topwear,Sweatshirts,Ddrops,4.6,41,United Colors Of Benetton Women Light Winter Black Sweatshirts,http://assets.myntassets.com/v1/images/style/properties/59912a0287751ff0475c8748dbcf4ea0_images.jpg,"Sweatshirts,myntassets.com",Women
170,171,53130,Shoes,Flats,Rusk,4.5,18,Catwalk Women Brown Sandals,http://assets.myntassets.com/v1/images/style/properties/Carlton-London-Women-Black-Gladiator-Sandals_b8f695202ccc1889f65d57b4000a888f_images.jpg,"Flats,myntassets.com",Women
171,172,44187,Fragrance,Perfume and Body Mist,Milani,4.7,58,Nike Fragrances Women 5th Element Perfume 150 ml,http://assets.myntassets.com/v1/images/style/properties/438c41900a80acabb3ef197f0559a9eb_images.jpg,"Perfume and Body Mist,myntassets.com",Women
172,173,21510,Bags,Handbags,Mrs. Meyer's Clean Day,4.6,1588,Kiara Women Graphiti White Handbag,http://assets.myntassets.com/v1/images/style/properties/Murcia-Women-Blue-Handbag_13cfaff26872c298112a8e7da15c1e1d_images.jpg,"Handbags,myntassets.com",Women
173,174,51667,Eyewear,Sunglasses,Boiron,5.0,5,Louis Philippe Men Grey Sunglasses,http://assets.myntassets.com/v1/images/style/properties/Image-Men-Classic-Eyewear-Black-Sunglasses_a37f3b87d0d05062ed063adc7aac78bf_images.jpg,"Sunglasses,myntassets.com",Men
174,175,22395,Topwear,Shirts,COVERGIRL,4.5,36,Mark Taylor Men Striped Blue Shirt,http://assets.myntassets.com/v1/images/style/properties/7a5b82d1372a7a5c6de67ae7a314fd91_images.jpg,"Shirts,myntassets.com",Men
175,176,35322,Jewellery,Earrings,Ovante,5.0,1,Fabindia Women Anusuya Silver Earrings,http://assets.myntassets.com/v1/images/style/properties/f21ff0021d5d5095ed087314e548ea24_images.jpg,"Earrings,myntassets.com",Women
176,177,6425,Shoes,Casual Shoes,Sally Hansen,4.2,11188,Lotto Unisex Canvas Black Check Shoe,http://assets.myntassets.com/v1/images/style/properties/051d64772f1b38ff476fbf0a807f365a_images.jpg,"Casual Shoes,myntassets.com",Unisex
177,178,18806,Belts,Belts,Badger,4.5,5,Peter England Men Casual Tan Belt,http://assets.myntassets.com/v1/images/style/properties/8eee4563e14cf451b07f27761fd6535f_images.jpg,"Belts,myntassets.com",Men
178,179,23247,Shoes,Formal Shoes,Woolite,4.8,300,Arrow Men Formal Black Shoe,http://assets.myntassets.com/v1/images/style/properties/06edc2da9c6d103d299e5e8dafc5b6b9_images.jpg,"Formal Shoes,myntassets.com",Men
179,180,17072,Belts,Belts,Windex,4.5,221,Lino Perros Women Weaved  Grey Belt,http://assets.myntassets.com/v1/images/style/properties/8eee4563e14cf451b07f27761fd6535f_images.jpg,"Belts,myntassets.com",Women
180,181,31782,Topwear,Tops,e.l.f. Cosmetics,4.3,307,Lee Women Paula Blue Top,http://assets.myntassets.com/v1/images/style/properties/f3964f76c78edd85f4512d98b26d52e9_images.jpg,"Tops,myntassets.com",Women
181,182,42270,Shoes,Casual Shoes,Rimmel,4.2,586,Vans Unisex Black & Grey Classic Shoes,http://assets.myntassets.com/v1/images/style/properties/051d64772f1b38ff476fbf0a807f365a_images.jpg,"Casual Shoes,myntassets.com",Unisex
182,183,12500,Topwear,Shirts,Pure Ice,4.7,6,United Colors of Benetton Men Short Black Shirts,http://assets.myntassets.com/v1/images/style/properties/7a5b82d1372a7a5c6de67ae7a314fd91_images.jpg,"Shirts,myntassets.com",Men
183,184,26735,Fragrance,Deodorant,Quik Sorb,4.1,26,Reebok Men Pack of 2 Pirates of the Caribbean Deos,http://assets.myntassets.com/v1/images/style/properties/3295fc148576955745c0b259d7968727_images.jpg,"Deodorant,myntassets.com",Men
184,185,30650,Topwear,Tshirts,OPI,4.5,300,Nike Men Printed Black T-shirt,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Grey-T-shirt_32668f8a61454d0cc028a808cf21b383_images.jpg,"Tshirts,myntassets.com",Men
185,186,56026,Lips,Lipstick,Monistat,4.5,300,Colorbar Soft Touch Mousse Lipstick 025,http://assets.myntassets.com/assets/images/56019/2019/1/11/49d718c4-6d86-42d1-8d00-1ce4b7851b2c1547190759839-Colorbar-Soft-Touch-Show-Stopper-Copper-Lipstick-037-2715471-1.jpg,"Lipstick,myntassets.com",Women
186,187,21948,Bags,Handbags,Seventh Generation,4.3,9,Murcia Women Casual Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/Murcia-Women-Blue-Handbag_13cfaff26872c298112a8e7da15c1e1d_images.jpg,"Handbags,myntassets.com",Women
187,188,32563,Bottomwear,Trousers,COVERGIRL,4.5,248,ONLY Women directoire blue Trousers,http://assets.myntassets.com/v1/images/style/properties/bbddb8510d402639e0a038bde5ec08bb_images.jpg,"Trousers,myntassets.com",Women
188,189,58980,Fragrance,Deodorant,Dove,4.7,789,Colour me Women Flowers Deo,http://assets.myntassets.com/v1/images/style/properties/3295fc148576955745c0b259d7968727_images.jpg,"Deodorant,myntassets.com",Women
189,190,40143,Topwear,Tops,Maybelline,2.6,13,Gini and Jony Girls Pretty Blossom Blue Top,http://assets.myntassets.com/v1/images/style/properties/f3964f76c78edd85f4512d98b26d52e9_images.jpg,"Tops,myntassets.com",Girls
190,191,10633,Shoes,Formal Shoes,Avon,4.5,5,Carlton London Men Formal Brown Formal Shoes,http://assets.myntassets.com/v1/images/style/properties/06edc2da9c6d103d299e5e8dafc5b6b9_images.jpg,"Formal Shoes,myntassets.com",Men
191,192,24406,Topwear,Kurtas,Schick,4.5,20,Vishudh Women Red Printed Kurta,http://assets.myntassets.com/v1/images/style/properties/08a0c29d2ea67ca9449aa54466f6b0a1_images.jpg,"Kurtas,myntassets.com",Women
192,193,4716,Watches,Watches,Lotrimin,4.6,24,ADIDAS Unisex Response ST Analogue Black Watch,http://assets.myntassets.com/v1/images/style/properties/Titan-Women-Silver-Watch_b4ef04538840c0020e4829ecc042ead1_images.jpg,"Watches,myntassets.com",Unisex
193,194,21174,Topwear,Tops,Revlon,4.5,70,s.Oliver Women Stripes Beige Top,http://assets.myntassets.com/v1/images/style/properties/f3964f76c78edd85f4512d98b26d52e9_images.jpg,"Tops,myntassets.com",Women
194,195,15341,Bottomwear,Shorts,Zep,4.5,300,Nike Women Solid Pink Shorts,http://assets.myntassets.com/v1/images/style/properties/91ca48e3204f23cd376fad7f186875bf_images.jpg,"Shorts,myntassets.com",Women
195,196,52486,Innerwear,Camisoles,ROYCE New York,4.3,4,Red Rose Maroon Camisole,http://assets.myntassets.com/v1/images/style/properties/Red-Rose-Maroon-Bra_c75c0ad76e53ba58736e6f8fd21d07b0_images.jpg,"Camisoles,myntassets.com",Women
196,197,53554,Innerwear,Boxers,RepHresh,4.1,5424,Probase Multicoloured Printed Boxers,http://assets.myntassets.com/v1/images/style/properties/Probase-Men-Yellow-Boxers_80cada245724ee958e0c5721d51cfab7_images.jpg,"Boxers,myntassets.com",Men
197,198,14293,Topwear,Tshirts,Clairol,4.5,29221,Classic Polo Men Stripes Blue Tshirts,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Grey-T-shirt_32668f8a61454d0cc028a808cf21b383_images.jpg,"Tshirts,myntassets.com",Men
198,199,47366,Bags,Handbags,Almay,3.9,7,Baggit Women Blue Bag,http://assets.myntassets.com/v1/images/style/properties/Murcia-Women-Blue-Handbag_13cfaff26872c298112a8e7da15c1e1d_images.jpg,"Handbags,myntassets.com",Women
199,200,6041,Topwear,Tshirts,Tough Guy,4.5,300,UCB Men's Polo Neck With Lion Logo Navy Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Grey-T-shirt_32668f8a61454d0cc028a808cf21b383_images.jpg,"Tshirts,myntassets.com",Men
