Uniq id,Product Id,gender,masterCategory,Product Category,Product Name,baseColour,Product Brand,season,Product Rating,Product Reviews Count,usage,Product Description,Product Image Url,Product ,Tags,Product Tags
94,5865,Men,Apparel,Topwear,Tshirts,Black,essie,Summer,4.7,4727,Casual,ADIDAS Men's Twelve Faster T-shirt,http://assets.myntassets.com/v1/images/style/properties/2d986dbf9e5f64e3ab8471120c557db4_images.jpg,Tshirts,myntassets.com,"Tshirts,myntassets.com"
95,39716,Women,Apparel,Dress,Dresses,Blue,AG Hair,Summer,5,5,Casual,Arrow Woman Women Blue Dress,http://assets.myntassets.com/v1/images/style/properties/c5b0d7c1f0308be020655bc10ca16427_images.jpg,Dresses,myntassets.com,"Dresses,myntassets.com"
96,25349,Men,Apparel,Innerwear,Briefs,Red,Aquaphor,Summer,4.7,642,Casual,Levis Men Red Brief,http://assets.myntassets.com/v1/images/style/properties/07f0136ab41d3167b3d1e8b84cfc5107_images.jpg,Briefs,myntassets.com,"Briefs,myntassets.com"
97,11940,Men,Footwear,Sandal,Sandals,Black,Redken,Summer,5,10,Casual,Ganuchi Men Casual Black Sandals,http://assets.myntassets.com/v1/images/style/properties/b23f1e70aec0102c360fb9dfdc476023_images.jpg,Sandals,myntassets.com,"Sandals,myntassets.com"
98,55802,Women,Apparel,Loungewear and Nightwear,Night suits,White,Vega,Summer,4.2,499,Casual,SDL by Sweet Dreams Women Green Printed Night Suit S11-3124,http://assets.myntassets.com/v1/images/style/properties/SDL-by-Sweet-Dreams-Women-White-Pyjama-Set_debea45adf6bdb5816030e5d05b53d2f_images.jpg,Night suits,myntassets.com,"Night suits,myntassets.com"
99,29584,Men,Apparel,Topwear,Tshirts,Black,Dermaflash,Summer,4.7,11,Casual,Indigo Nation Men Printed Black T-shirt,http://assets.myntassets.com/v1/images/style/properties/7a1bc7d255671c7f4b85f1b1b35e945b_images.jpg,Tshirts,myntassets.com,"Tshirts,myntassets.com"
100,43967,Women,Personal Care,Fragrance,Perfume and Body Mist,Red,Vaseline,Spring,5,125,Casual,DKNY Women Red Delicious Perfume,http://assets.myntassets.com/v1/images/style/properties/2965814bbf6d6a14e720c712941b323c_images.jpg,Perfume and Body Mist,myntassets.com,"Perfume and Body Mist,myntassets.com"
101,28456,Women,Apparel,Bottomwear,Skirts,Blue,Black Radiance,Summer,4.9,27,Sports,Urban Yoga Women Blue Skirt With Leggings,http://assets.myntassets.com/v1/images/style/properties/c3a37f190933411b11c0fa488bc8bc4d_images.jpg,Skirts,myntassets.com,"Skirts,myntassets.com"
102,34009,Girls,Apparel,Topwear,Tops,Black,Philips,Summer,5,2,Casual,Gini and Jony Girls Black Top,http://assets.myntassets.com/v1/images/style/properties/dce310e4c15223a6c964631190263284_images.jpg,Tops,myntassets.com,"Tops,myntassets.com"
103,19311,Men,Footwear,Shoes,Casual Shoes,White,DenTek,Fall,4.6,78,Casual,Nike Men Air Rift MTR White Casual Shoe,http://assets.myntassets.com/v1/images/style/properties/ac5a2fb9462db16f4cf5fc0f3616a9e6_images.jpg,Casual Shoes,myntassets.com,"Casual Shoes,myntassets.com"
104,42089,Men,Footwear,Shoes,Sports Shoes,White,Nexxus,Summer,5,1720,Sports,ADIDAS Men White Corona Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/5059a8f382c53105f1bdce6780543934_images.jpg,Sports Shoes,myntassets.com,"Sports Shoes,myntassets.com"
105,22950,Unisex,Accessories,Watches,Watches,Black,Wrapables,Winter,4.9,10,Casual,Fastrack Unisex Black Dial Watch 9915PP13,http://assets.myntassets.com/v1/images/style/properties/1de1449cc15d68bc4e53fac49a1e0e18_images.jpg,Watches,myntassets.com,"Watches,myntassets.com"
106,49461,Men,Footwear,Shoes,Casual Shoes,Blue,COVERGIRL,Summer,5,1038,Casual,Vans Men Blue Era Scilla Plaid Shoes,http://assets.myntassets.com/v1/images/style/properties/Vans-Men-Blue-Casual-Shoes_f9ad04b071e06c34a04e2c0a047d58a1_images.jpg,Casual Shoes,myntassets.com,"Casual Shoes,myntassets.com"
107,8746,Unisex,Footwear,Flip Flops,Flip Flops,Navy Blue,Watkins,Summer,5,7,Casual,Crocs Kids Navy Blue Clogs,http://assets.myntassets.com/v1/images/style/properties/Crocs-Kids-Navy-Blue-Clogs_dd0334757683ef726ca116cc7b8b6012_images.jpg,Flip Flops,myntassets.com,"Flip Flops,myntassets.com"
108,9694,Men,Apparel,Topwear,Tshirts,White,BabyGanics,Fall,4.5,67,Casual,Classic Polo Men Vulcan White Polo Tshirts,http://assets.myntassets.com/v1/images/style/properties/9b9622c9c440e59a67c876cf07706f3c_images.jpg,Tshirts,myntassets.com,"Tshirts,myntassets.com"
109,23882,Men,Footwear,Shoes,Sports Shoes,Grey,OPI,Fall,3,1,Sports,Fila Men Destiny Grey Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/498da65eeee9a23f2049449258384d55_images.jpg,Sports Shoes,myntassets.com,"Sports Shoes,myntassets.com"
110,34835,Men,Footwear,Shoes,Sports Shoes,Blue,COVERGIRL,Summer,5,1069,Sports,ADIDAS Men Blue Chill Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/c0abfa74fe61af6ba9e5f4936f45e6c7_images.jpg,Sports Shoes,myntassets.com,"Sports Shoes,myntassets.com"
111,15984,Men,Apparel,Topwear,Shirts,Yellow,NOW,Fall,5,23,Casual,Turtle Check Men Yellow Shirt,http://assets.myntassets.com/v1/images/style/properties/1049df82b306da238c324c6c7031b135_images.jpg,Shirts,myntassets.com,"Shirts,myntassets.com"
112,41268,Men,Accessories,Wallets,Wallets,Black,LISTERINE,Summer,4.5,1015,Casual,Arrow Men Black Wallet,http://assets.myntassets.com/v1/images/style/properties/7cc4a01bf1667b6954fb9d44bfdda095_images.jpg,Wallets,myntassets.com,"Wallets,myntassets.com"
113,11518,Women,Footwear,Shoes,Heels,Grey,Obagi,Winter,5,4,Casual,Catwalk Women Gun Metal Grey Heels,http://assets.myntassets.com/v1/images/style/properties/cea14ca6ae7273963babfa80798aa61c_images.jpg,Heels,myntassets.com,"Heels,myntassets.com"
114,14856,Women,Accessories,Wallets,Wallets,Beige,Oral-B,Summer,4.7,474,Casual,United Colors of Benetton Women Solid Beige Wallets,http://assets.myntassets.com/v1/images/style/properties/22ab917e5ff62a05d1d932daf35cf158_images.jpg,Wallets,myntassets.com,"Wallets,myntassets.com"
115,33648,Men,Footwear,Sandal,Sandals,Brown,Victoria's Secret,Summer,4,5,Casual,Lotto Men Ridge Brown Sandals,http://assets.myntassets.com/v1/images/style/properties/42344fe581af7a4c62d2a39ceb57be24_images.jpg,Sandals,myntassets.com,"Sandals,myntassets.com"
116,59297,Men,Apparel,Topwear,Shirts,White,Febreze,Fall,5,5,Casual,U.S. Polo Assn. Men White & Navy Blue Shirt,http://assets.myntassets.com/v1/images/style/properties/US-Polo-Assn-Men-White---Navy-Blue-Shirt_233bed1565b9ac72f62fb685a2223f3c_images.jpg,Shirts,myntassets.com,"Shirts,myntassets.com"
117,28032,Men,Apparel,Innerwear,Briefs,White,Colgate,Summer,4.5,8,Casual,Jockey ELANCE Men Bikini White Brief 1005,http://assets.myntassets.com/v1/images/style/properties/e5b0ca8a3d69ff5f0d6e2d9303705eb9_images.jpg,Briefs,myntassets.com,"Briefs,myntassets.com"
118,27846,Women,Apparel,Topwear,Blazers,Charcoal,Coppertone,Summer,5,5,Formal,Scullers For Her Charcoal Blazer,http://assets.myntassets.com/v1/images/style/properties/a2826334fe816ee0e95ce93b8aabc90d_images.jpg,Blazers,myntassets.com,"Blazers,myntassets.com"
119,26994,Women,Apparel,Bottomwear,Jeans,Black,L'Oreal Paris,Summer,2.8,1769,Casual,Jealous 21 Women Black Jeans,http://assets.myntassets.com/v1/images/style/properties/Jealous-21-Women-Black-Jeans_6c38590b2ec56b444a760aa56a8ef7e9_images.jpg,Jeans,myntassets.com,"Jeans,myntassets.com"
120,49839,Women,Footwear,Flip Flops,Flip Flops,Red,Milani,Winter,4.6,630,Casual,iPanema Women Red Flip Flops,http://assets.myntassets.com/v1/images/style/properties/3101e6784596ba83c3fb728bcf5b6187_images.jpg,Flip Flops,myntassets.com,"Flip Flops,myntassets.com"
121,31923,Women,Accessories,Bags,Handbags,Blue,Old Spice,Summer,5,447,Casual,Fabindia Women Blue Silk Sling Bag,http://assets.myntassets.com/v1/images/style/properties/21c45000f209a31a74ed47f9ec9ac87e_images.jpg,Handbags,myntassets.com,"Handbags,myntassets.com"
122,2618,Women,Footwear,Shoes,Flats,Silver,Alba Botanica,Spring,5,3,Casual,Carlton London Women Silver Wedge Sandal,http://assets.myntassets.com/v1/images/style/properties/1133e704c0d02e19ac7b09685788aa40_images.jpg,Flats,myntassets.com,"Flats,myntassets.com"
123,54588,Women,Apparel,Topwear,Kurtas,Green,Oral-B,Summer,3.2,26,Ethnic,Sushilas Women Printed Green Kurta,http://assets.myntassets.com/v1/images/style/properties/Sushilas-Women-Printed-Green-Kurta_c9347616597dbcbe6eca805e1677c269_images.jpg,Kurtas,myntassets.com,"Kurtas,myntassets.com"
124,49005,Women,Accessories,Jewellery,Ring,Silver,Aveeno,Summer,5,47,Casual,Lucera Women Silver Ring,http://assets.myntassets.com/v1/images/style/properties/Lucera-Women-Silver-Ring_dccb8dafadde1c4759acfb940fcb42e9_images.jpg,Ring,myntassets.com,"Ring,myntassets.com"
125,8322,Boys,Apparel,Topwear,Tshirts,Blue,Gain,Fall,4.6,343,Casual,Doodle Boy's Route 66 Biker Blue Teen Kidswear,http://assets.myntassets.com/v1/images/style/properties/117451d5bf32c9ec341a6dfd0c28121a_images.jpg,Tshirts,myntassets.com,"Tshirts,myntassets.com"
126,13841,Unisex,Accessories,Watches,Watches,White,NYX Professional Makeup,Winter,5,1272,Casual,ADIDAS Unisex Three Small Dials White Watches,http://assets.myntassets.com/v1/images/style/properties/f9f0f53a996cd6df9e48e4e685e25047_images.jpg,Watches,myntassets.com,"Watches,myntassets.com"
127,28200,Men,Accessories,Eyewear,Sunglasses,Copper,DAX,Winter,5,5,Casual,Ray-Ban Men Active Lifestyle Copper Sunglasses,http://assets.myntassets.com/v1/images/style/properties/Ray-Ban-Men-Active-Lifestyle-Copper-Sunglassesb7761297ec669a622453f898fce8759f_images.jpg,Sunglasses,myntassets.com,"Sunglasses,myntassets.com"
128,12993,Unisex,Footwear,Shoes,Sports Shoes,Black,L'Oreal Paris,Fall,4,461,Sports,ADIDAS Kids Adispeed Black Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/6bb0dda205ff23b2b1fda526a3c74374_images.jpg,Sports Shoes,myntassets.com,"Sports Shoes,myntassets.com"
129,7158,Men,Apparel,Topwear,Shirts,Green,Navitas Organics,Fall,5,5,Casual,Scullers Men  Green Check Shirt,http://assets.myntassets.com/v1/images/style/properties/9b2dc2cfc35d37aee2f4d46532384605_images.jpg,Shirts,myntassets.com,"Shirts,myntassets.com"
130,18495,Men,Footwear,Sandal,Sandals,White,Grisi,Fall,4.3,6,Casual,Puma Men Fashion Cat White Slipper,http://assets.myntassets.com/v1/images/style/properties/c78acc78b83e4f2e014215d2a302f04b_images.jpg,Sandals,myntassets.com,"Sandals,myntassets.com"
131,8110,Men,Accessories,Watches,Watches,Black,Garnier,Winter,5,3954,Casual,Fastrack Men Economy 2 Analg Black Watch,http://assets.myntassets.com/v1/images/style/properties/112edfec7e1965c0f64ad9eb51cac579_images.jpg,Watches,myntassets.com,"Watches,myntassets.com"
132,19547,Men,Apparel,Topwear,Sweatshirts,Blue,Guerlain,Fall,5,1,Casual,United Colors of Benetton Men Solid Blue Sweatshirt,http://assets.myntassets.com/v1/images/style/properties/2641289161a53042c64ced38cadb099b_images.jpg,Sweatshirts,myntassets.com,"Sweatshirts,myntassets.com"
133,7964,Men,Apparel,Topwear,Tshirts,Black,Black Opal,Fall,4.5,237,Sports,Puma Men's Large Logo Graphic Black T-shirt,http://assets.myntassets.com/v1/images/style/properties/59433decf845a0c856d3879435d95560_images.jpg,Tshirts,myntassets.com,"Tshirts,myntassets.com"
134,36934,Women,Personal Care,Fragrance,Perfume and Body Mist,Gold,Stinger,Spring,5,5,Casual,Giorgio Armani Women Idole Perfume,http://assets.myntassets.com/v1/images/style/properties/b0d3dcd6aaa7274486236fa267ef8cb5_images.jpg,Perfume and Body Mist,myntassets.com,"Perfume and Body Mist,myntassets.com"
135,39140,Women,Apparel,Apparel Set,Kurta Sets,Black,Joico,Summer,5,5,Ethnic,Aneri Women Black & Maroon Salwar Suit,http://assets.myntassets.com/v1/images/style/properties/4d16721ce6d31a02786fa271a40dbc86_images.jpg,Kurta Sets,myntassets.com,"Kurta Sets,myntassets.com"
136,20851,Women,Accessories,Bags,Clutches,Red,Bain de Terre,Winter,5,5,Casual,Spice Art Women Ribbon Embroidery Red Clutch,http://assets.myntassets.com/v1/images/style/properties/ee617574380de80bee9cce9ec585e8be_images.jpg,Clutches,myntassets.com,"Clutches,myntassets.com"
137,41866,Men,Footwear,Sandal,Sandals,Beige,Starbucks Syrup,Fall,4.2,12,Casual,Estd. 1977 Men Beige & Green Sandals,http://assets.myntassets.com/v1/images/style/properties/7adfef9d7001cdcb9a58822c0c8b615f_images.jpg,Sandals,myntassets.com,"Sandals,myntassets.com"
138,58177,Women,Accessories,Bags,Handbags,Brown,Calvin Klein,Summer,5,5,Casual,Rocky S Women Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/Rocky-S-Women-Brown-Handbag_5b44f798c0d6b84b00ae5a6316d931af_images.jpg,Handbags,myntassets.com,"Handbags,myntassets.com"
139,44528,Men,Footwear,Sandal,Sandals,Black,Firefly,Summer,4.8,63,Casual,Coolers Men Black Sandals,http://assets.myntassets.com/v1/images/style/properties/5fdccf41dafc022f36adea9a7df6751c_images.jpg,Sandals,myntassets.com,"Sandals,myntassets.com"
140,16392,Men,Apparel,Topwear,Shirts,Red,L'Oreal Paris,Fall,4,41,Casual,Levis Men Check Red Shirts,http://assets.myntassets.com/v1/images/style/properties/9584fab8cde60a77e797973020e5c91d_images.jpg,Shirts,myntassets.com,"Shirts,myntassets.com"
141,51455,Women,Apparel,Topwear,Shrug,Pink,FLOWER Beauty,Summer,5,26,Casual,Tonga Women Pink Printed Shrug,http://assets.myntassets.com/v1/images/style/properties/28d91b2c102e5742714c7f706a73eeb4_images.jpg,Shrug,myntassets.com,"Shrug,myntassets.com"
142,50587,Men,Apparel,Innerwear,Briefs,Grey,Devlon Northwest,Summer,2,2,Casual,Chromozome Men Grey Briefs,http://assets.myntassets.com/v1/images/style/properties/9bd108a473fd6a01005be56f7f0a3807_images.jpg,Briefs,myntassets.com,"Briefs,myntassets.com"
143,17240,Men,Apparel,Topwear,Tshirts,Black,Elf,Fall,4.5,189,Casual,U.S. Polo Assn. Men Stripes Black  Polo Tshirt,http://assets.myntassets.com/v1/images/style/properties/7648ed40d904bf77502b84894f9cb980_images.jpg,Tshirts,myntassets.com,"Tshirts,myntassets.com"
144,47530,Women,Footwear,Shoes,Flats,Copper,Oral-B,Winter,5,492,Casual,Portia Women Copper-Toned & Brown Sandals,http://assets.myntassets.com/v1/images/style/properties/daadf44edb9420bbd0d335702cf6e095_images.jpg,Flats,myntassets.com,"Flats,myntassets.com"
145,6617,Men,Apparel,Topwear,Shirts,Black,Covidien,Summer,5,5,Casual,Spykar Men Black and white Check Shirt,http://assets.myntassets.com/v1/images/style/properties/5c0c7cee1d5905a18f6a8d4821ae21aa_images.jpg,Shirts,myntassets.com,"Shirts,myntassets.com"
146,12732,Unisex,Accessories,Bags,Backpacks,Black,Revlon,Fall,4.3,77,Sports,Nike Unisex Swoosh Black Backpack,http://assets.myntassets.com/v1/images/style/properties/6c411e5ff01a791860ac0807b719cf28_images.jpg,Backpacks,myntassets.com,"Backpacks,myntassets.com"
147,3365,Men,Apparel,Topwear,Tshirts,Black,Aveda,Summer,4.3,4,Casual,Myntra Men's Brain Black T-shirt,http://assets.myntassets.com/v1/images/style/properties/477a546e340e50d1c7d4fb252a146692_images.jpg,Tshirts,myntassets.com,"Tshirts,myntassets.com"
148,42042,Men,Footwear,Shoes,Sports Shoes,White,Olay,Summer,4.7,737,Sports,Nike Men Air Relentless 2 MSL White Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/16a858c7c58d665ba030df2f9f326086_images.jpg,Sports Shoes,myntassets.com,"Sports Shoes,myntassets.com"
149,23849,Men,Footwear,Shoes,Casual Shoes,Black,Garnier,Fall,4.1,306,Casual,ADIDAS Men Black Anzo Breeze Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/aca469db7fbac91473fc2a810461889d_images.jpg,Casual Shoes,myntassets.com,"Casual Shoes,myntassets.com"
150,43190,Women,Accessories,Watches,Watches,White,Clay-Park Labs,Winter,5,13,Casual,Fastrack Women White Dial Watch,http://assets.myntassets.com/v1/images/style/properties/1c5acff37ece119c5adfe594c2b4bdcd_images.jpg,Watches,myntassets.com,"Watches,myntassets.com"
151,48578,Men,Accessories,Jewellery,Bracelet,Steel,L.A. Colors,Summer,3.4,14,Casual,Revv Men Steel Bracelet,http://assets.myntassets.com/v1/images/style/properties/551485ddc5fa42d1734898e3b32e72c0_images.jpg,Bracelet,myntassets.com,"Bracelet,myntassets.com"
152,30462,Women,Apparel,Innerwear,Bra,Black,Queen Helene,Summer,5,5,Casual,Lovable Women All Day Long Black Bra,http://assets.myntassets.com/v1/images/style/properties/cef99b09020adbc2a0d7e5f9889ce9c4_images.jpg,Bra,myntassets.com,"Bra,myntassets.com"
153,18208,Men,Accessories,Headwear,Caps,White,TADIN,Fall,5,5,Casual,Manchester United Men Solid White Cap,http://assets.myntassets.com/v1/images/style/properties/4d0de24d6538a8507059625949e34878_images.jpg,Caps,myntassets.com,"Caps,myntassets.com"
154,54127,Women,Footwear,Shoes,Heels,Black,Unique Bargains,Winter,4.6,7,Casual,Rocia Women Black Heels,http://assets.myntassets.com/v1/images/style/properties/50c7dd932d347768b05766e5dd231355_images.jpg,Heels,myntassets.com,"Heels,myntassets.com"
155,10065,Men,Apparel,Topwear,Tshirts,Yellow,SHANY,Fall,3.5,11,Casual,Puma Men ducati logo tee Yellow Tshirts,http://assets.myntassets.com/v1/images/style/properties/ef754e63472dece06abfa6d6c1266d91_images.jpg,Tshirts,myntassets.com,"Tshirts,myntassets.com"
156,24250,Men,Footwear,Shoes,Casual Shoes,White,Crest,Fall,5,63,Casual,Numero Uno Men White Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/ff82e800185f09437bdd38606dbd4ec6_images.jpg,Casual Shoes,myntassets.com,"Casual Shoes,myntassets.com"
157,32335,Men,Accessories,Watches,Watches,Silver,OPI,Winter,5,5,Casual,Q&Q Men Silver-Toned Dial Analogue Watch Q252J404Y,http://assets.myntassets.com/v1/images/style/properties/Q-Q-Men-Silver-Dial-Watch_9bc915bdcff17ce2aa1168cf3a27654e_images.jpg,Watches,myntassets.com,"Watches,myntassets.com"
158,25382,Men,Apparel,Innerwear,Innerwear Vests,White,Sally Hansen,Summer,4.4,4546,Casual,Levis Men White Innerwear Vest,http://assets.myntassets.com/v1/images/style/properties/Levis-Men-White-Innerwear-Vest_ead823677896c7f737a55a7750d809c7_images.jpg,Innerwear Vests,myntassets.com,"Innerwear Vests,myntassets.com"
159,56670,Men,Accessories,Watches,Watches,Black,Manitoba Harvest,Winter,5,5,Casual,Maxima Men Black Dial Watch,http://assets.myntassets.com/v1/images/style/properties/Maxima-Men-Black-Dial-Watch_c427a05e5f1d545b2b03ad86b4960427_images.jpg,Watches,myntassets.com,"Watches,myntassets.com"
160,5092,Men,Apparel,Topwear,Tshirts,Purple,Dove,Summer,5,1,Casual,Wrangler Men's Minstrel Shoulder Loop Purple T-shirt,http://assets.myntassets.com/v1/images/style/properties/f9622342fedb746c6515647f128b94a6_images.jpg,Tshirts,myntassets.com,"Tshirts,myntassets.com"
161,10859,Men,Apparel,Topwear,Tshirts,Navy Blue,Sorme Cosmetics,Fall,5,5,Casual,Wrangler Men Furious Rides Navy Blue T-Shirts,http://assets.myntassets.com/v1/images/style/properties/cc57b520818a0ada689545d2bdd025d9_images.jpg,Tshirts,myntassets.com,"Tshirts,myntassets.com"
162,59638,Women,Apparel,Saree,Sarees,Green,Prell,Fall,4.9,47,Ethnic,FNF Green Wedding Collection Sari,http://assets.myntassets.com/v1/images/style/properties/FNF-Green-Collection-for-Wedding-Sari_7e6a7f6bba933b0923861ac3b65c9f5e_images.jpg,Sarees,myntassets.com,"Sarees,myntassets.com"
163,15517,Men,Footwear,Shoes,Casual Shoes,Red,Pantene,Fall,5,5,Casual,Rockport Men LLandro Red Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/0ea0e6130d5d4c093e0e516f9b43ced6_images.jpg,Casual Shoes,myntassets.com,"Casual Shoes,myntassets.com"
164,4140,Women,Footwear,Shoes,Casual Shoes,Green,Nutra SX,Winter,5,5,Casual,Skechers Women Green Shoe,http://assets.myntassets.com/v1/images/style/properties/7de650b81e8fd8be54794b6f466f3b8e_images.jpg,Casual Shoes,myntassets.com,"Casual Shoes,myntassets.com"
165,36795,Men,Accessories,Watches,Watches,Silver,Burt's Bees,Winter,4.6,1332,Casual,Maxima Men Ssteele Silver Dial Watch,http://assets.myntassets.com/v1/images/style/properties/1223bc5aa8de555c058dbafa61b4c6cf_images.jpg,Watches,myntassets.com,"Watches,myntassets.com"
166,40527,Men,Accessories,Watches,Watches,Gold,COVERGIRL,Winter,4,163,Casual,Titan Men Gold Dial Watch,http://assets.myntassets.com/v1/images/style/properties/946643c653dae988057d427e72b4d5f6_images.jpg,Watches,myntassets.com,"Watches,myntassets.com"
167,10257,Men,Apparel,Bottomwear,Trousers,Black,Emuaid,Fall,5,240,Formal,John Miller Men Solid Type Black Trousers,http://assets.myntassets.com/v1/images/style/properties/bbddb8510d402639e0a038bde5ec08bb_images.jpg,Trousers,myntassets.com,"Trousers,myntassets.com"
