,ID,Product Id,Category,Name,Brand,Rating,ReviewCount,Description,ImageURL,Tags,Gender
115,116,59297,Topwear,Shirts,Febreze,4.5,300,U.S. Polo Assn. Men White & Navy Blue Shirt,http://assets.myntassets.com/v1/images/style/properties/US-Polo-Assn-Men-White---Navy-Blue-Shirt_233bed1565b9ac72f62fb685a2223f3c_images.jpg,"Shirts,myntassets.com",Men
116,117,28032,Innerwear,Briefs,Colgate,4.5,8,Jockey ELANCE Men Bikini White Brief 1005,http://assets.myntassets.com/v1/images/style/properties/e5b0ca8a3d69ff5f0d6e2d9303705eb9_images.jpg,"Briefs,myntassets.com",Men
117,118,27846,Topwear,Blazers,Coppertone,4.5,300,Scullers For Her Charcoal Blazer,http://assets.myntassets.com/v1/images/style/properties/a2826334fe816ee0e95ce93b8aabc90d_images.jpg,"Blazers,myntassets.com",Women
118,119,26994,Bottomwear,Jeans,L'Oreal Paris,2.8,1769,Jealous 21 Women Black Jeans,http://assets.myntassets.com/v1/images/style/properties/Jealous-21-Women-Black-Jeans_6c38590b2ec56b444a760aa56a8ef7e9_images.jpg,"Jeans,myntassets.com",Women
119,120,49839,Flip Flops,Flip Flops,Milani,4.6,630,iPanema Women Red Flip Flops,http://assets.myntassets.com/v1/images/style/properties/3101e6784596ba83c3fb728bcf5b6187_images.jpg,"Flip Flops,myntassets.com",Women
120,121,31923,Bags,Handbags,Old Spice,4.5,447,Fabindia Women Blue Silk Sling Bag,http://assets.myntassets.com/v1/images/style/properties/21c45000f209a31a74ed47f9ec9ac87e_images.jpg,"Handbags,myntassets.com",Women
121,122,2618,Shoes,Flats,Alba Botanica,5,3,Carlton London Women Silver Wedge Sandal,http://assets.myntassets.com/v1/images/style/properties/1133e704c0d02e19ac7b09685788aa40_images.jpg,"Flats,myntassets.com",Women
122,123,54588,Topwear,Kurtas,Oral-B,3.2,26,Sushilas Women Printed Green Kurta,http://assets.myntassets.com/v1/images/style/properties/Sushilas-Women-Printed-Green-Kurta_c9347616597dbcbe6eca805e1677c269_images.jpg,"Kurtas,myntassets.com",Women
123,124,49005,Jewellery,Ring,Aveeno,4.5,47,Lucera Women Silver Ring,http://assets.myntassets.com/v1/images/style/properties/Lucera-Women-Silver-Ring_dccb8dafadde1c4759acfb940fcb42e9_images.jpg,"Ring,myntassets.com",Women
124,125,8322,Topwear,Tshirts,Gain,4.6,343,Doodle Boy's Route 66 Biker Blue Teen Kidswear,http://assets.myntassets.com/v1/images/style/properties/117451d5bf32c9ec341a6dfd0c28121a_images.jpg,"Tshirts,myntassets.com",Boys
125,126,13841,Watches,Watches,NYX Professional Makeup,4.5,1272,ADIDAS Unisex Three Small Dials White Watches,http://assets.myntassets.com/v1/images/style/properties/f9f0f53a996cd6df9e48e4e685e25047_images.jpg,"Watches,myntassets.com",Unisex
126,127,28200,Eyewear,Sunglasses,DAX,4.5,300,Ray-Ban Men Active Lifestyle Copper Sunglasses, http://assets.myntassets.com/v1/images/style/properties/Ray-Ban-Men-Active-Lifestyle-Copper-Sunglassesb7761297ec669a622453f898fce8759f_images.jpg,"Sunglasses,myntassets.com",Men
127,128,12993,Shoes,Sports Shoes,L'Oreal Paris,4,461,ADIDAS Kids Adispeed Black Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/6bb0dda205ff23b2b1fda526a3c74374_images.jpg,"Sports Shoes,myntassets.com",Unisex
128,129,7158,Topwear,Shirts,Navitas Organics,4.5,300,Scullers Men  Green Check Shirt,http://assets.myntassets.com/v1/images/style/properties/9b2dc2cfc35d37aee2f4d46532384605_images.jpg,"Shirts,myntassets.com",Men
129,130,18495,Sandal,Sandals,Grisi,4.3,6,Puma Men Fashion Cat White Slipper,http://assets.myntassets.com/v1/images/style/properties/c78acc78b83e4f2e014215d2a302f04b_images.jpg,"Sandals,myntassets.com",Men
130,131,8110,Watches,Watches,Garnier,4.5,3954,Fastrack Men Economy 2 Analg Black Watch,http://assets.myntassets.com/v1/images/style/properties/112edfec7e1965c0f64ad9eb51cac579_images.jpg,"Watches,myntassets.com",Men
131,132,19547,Topwear,Sweatshirts,Guerlain,5,1,United Colors of Benetton Men Solid Blue Sweatshirt,http://assets.myntassets.com/v1/images/style/properties/2641289161a53042c64ced38cadb099b_images.jpg,"Sweatshirts,myntassets.com",Men
132,133,7964,Topwear,Tshirts,Black Opal,4.5,237,Puma Men's Large Logo Graphic Black T-shirt,http://assets.myntassets.com/v1/images/style/properties/59433decf845a0c856d3879435d95560_images.jpg,"Tshirts,myntassets.com",Men
133,134,36934,Fragrance,Perfume and Body Mist,Stinger,4.5,300,Giorgio Armani Women Idole Perfume,http://assets.myntassets.com/v1/images/style/properties/b0d3dcd6aaa7274486236fa267ef8cb5_images.jpg,"Perfume and Body Mist,myntassets.com",Women
134,135,39140,Apparel Set,Kurta Sets,Joico,4.5,300,Aneri Women Black & Maroon Salwar Suit,http://assets.myntassets.com/v1/images/style/properties/4d16721ce6d31a02786fa271a40dbc86_images.jpg,"Kurta Sets,myntassets.com",Women
135,136,20851,Bags,Clutches,Bain de Terre,4.5,300,Spice Art Women Ribbon Embroidery Red Clutch,http://assets.myntassets.com/v1/images/style/properties/ee617574380de80bee9cce9ec585e8be_images.jpg,"Clutches,myntassets.com",Women
136,137,41866,Sandal,Sandals,Starbucks Syrup,4.2,12,Estd. 1977 Men Beige & Green Sandals,http://assets.myntassets.com/v1/images/style/properties/7adfef9d7001cdcb9a58822c0c8b615f_images.jpg,"Sandals,myntassets.com",Men
137,138,58177,Bags,Handbags,Calvin Klein,4.5,300,Rocky S Women Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/Rocky-S-Women-Brown-Handbag_5b44f798c0d6b84b00ae5a6316d931af_images.jpg,"Handbags,myntassets.com",Women
138,139,44528,Sandal,Sandals,Firefly,4.8,63,Coolers Men Black Sandals,http://assets.myntassets.com/v1/images/style/properties/5fdccf41dafc022f36adea9a7df6751c_images.jpg,"Sandals,myntassets.com",Men
139,140,16392,Topwear,Shirts,L'Oreal Paris,4,41,Levis Men Check Red Shirts,http://assets.myntassets.com/v1/images/style/properties/9584fab8cde60a77e797973020e5c91d_images.jpg,"Shirts,myntassets.com",Men
140,141,51455,Topwear,Shrug,FLOWER Beauty,4.5,26,Tonga Women Pink Printed Shrug,http://assets.myntassets.com/v1/images/style/properties/28d91b2c102e5742714c7f706a73eeb4_images.jpg,"Shrug,myntassets.com",Women
141,142,50587,Innerwear,Briefs,Devlon Northwest,2,2,Chromozome Men Grey Briefs,http://assets.myntassets.com/v1/images/style/properties/9bd108a473fd6a01005be56f7f0a3807_images.jpg,"Briefs,myntassets.com",Men
142,143,17240,Topwear,Tshirts,Elf,4.5,189,U.S. Polo Assn. Men Stripes Black  Polo Tshirt,http://assets.myntassets.com/v1/images/style/properties/7648ed40d904bf77502b84894f9cb980_images.jpg,"Tshirts,myntassets.com",Men
143,144,47530,Shoes,Flats,Oral-B,4.5,492,Portia Women Copper-Toned & Brown Sandals,http://assets.myntassets.com/v1/images/style/properties/daadf44edb9420bbd0d335702cf6e095_images.jpg,"Flats,myntassets.com",Women
144,145,6617,Topwear,Shirts,Covidien,4.5,300,Spykar Men Black and white Check Shirt,http://assets.myntassets.com/v1/images/style/properties/5c0c7cee1d5905a18f6a8d4821ae21aa_images.jpg,"Shirts,myntassets.com",Men
145,146,12732,Bags,Backpacks,Revlon,4.3,77,Nike Unisex Swoosh Black Backpack,http://assets.myntassets.com/v1/images/style/properties/6c411e5ff01a791860ac0807b719cf28_images.jpg,"Backpacks,myntassets.com",Unisex
146,147,3365,Topwear,Tshirts,Aveda,4.3,4,Myntra Men's Brain Black T-shirt,http://assets.myntassets.com/v1/images/style/properties/477a546e340e50d1c7d4fb252a146692_images.jpg,"Tshirts,myntassets.com",Men
147,148,42042,Shoes,Sports Shoes,Olay,4.7,737,Nike Men Air Relentless 2 MSL White Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/16a858c7c58d665ba030df2f9f326086_images.jpg,"Sports Shoes,myntassets.com",Men
148,149,23849,Shoes,Casual Shoes,Garnier,4.1,306,ADIDAS Men Black Anzo Breeze Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/aca469db7fbac91473fc2a810461889d_images.jpg,"Casual Shoes,myntassets.com",Men
149,150,43190,Watches,Watches,Clay-Park Labs,5,13,Fastrack Women White Dial Watch,http://assets.myntassets.com/v1/images/style/properties/1c5acff37ece119c5adfe594c2b4bdcd_images.jpg,"Watches,myntassets.com",Women
150,151,48578,Jewellery,Bracelet,L.A. Colors,3.4,14,Revv Men Steel Bracelet,http://assets.myntassets.com/v1/images/style/properties/551485ddc5fa42d1734898e3b32e72c0_images.jpg,"Bracelet,myntassets.com",Men
151,152,30462,Innerwear,Bra,Queen Helene,4.5,300,Lovable Women All Day Long Black Bra,http://assets.myntassets.com/v1/images/style/properties/cef99b09020adbc2a0d7e5f9889ce9c4_images.jpg,"Bra,myntassets.com",Women
152,153,18208,Headwear,Caps,TADIN,4.5,300,Manchester United Men Solid White Cap,http://assets.myntassets.com/v1/images/style/properties/4d0de24d6538a8507059625949e34878_images.jpg,"Caps,myntassets.com",Men
153,154,54127,Shoes,Heels,Unique Bargains,4.6,7,Rocia Women Black Heels,http://assets.myntassets.com/v1/images/style/properties/50c7dd932d347768b05766e5dd231355_images.jpg,"Heels,myntassets.com",Women
154,155,10065,Topwear,Tshirts,SHANY,3.5,11,Puma Men ducati logo tee Yellow Tshirts,http://assets.myntassets.com/v1/images/style/properties/ef754e63472dece06abfa6d6c1266d91_images.jpg,"Tshirts,myntassets.com",Men
155,156,24250,Shoes,Casual Shoes,Crest,4.5,63,Numero Uno Men White Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/ff82e800185f09437bdd38606dbd4ec6_images.jpg,"Casual Shoes,myntassets.com",Men
156,157,32335,Watches,Watches,OPI,4.5,300,Q&Q Men Silver-Toned Dial Analogue Watch Q252J404Y,http://assets.myntassets.com/v1/images/style/properties/Q-Q-Men-Silver-Dial-Watch_9bc915bdcff17ce2aa1168cf3a27654e_images.jpg,"Watches,myntassets.com",Men
157,158,25382,Innerwear,Innerwear Vests,Sally Hansen,4.4,4546,Levis Men White Innerwear Vest,http://assets.myntassets.com/v1/images/style/properties/Levis-Men-White-Innerwear-Vest_ead823677896c7f737a55a7750d809c7_images.jpg,"Innerwear Vests,myntassets.com",Men
158,159,56670,Watches,Watches,Manitoba Harvest,4.5,300,Maxima Men Black Dial Watch,http://assets.myntassets.com/v1/images/style/properties/Maxima-Men-Black-Dial-Watch_c427a05e5f1d545b2b03ad86b4960427_images.jpg,"Watches,myntassets.com",Men
159,160,5092,Topwear,Tshirts,Dove,5,1,Wrangler Men's Minstrel Shoulder Loop Purple T-shirt,http://assets.myntassets.com/v1/images/style/properties/f9622342fedb746c6515647f128b94a6_images.jpg,"Tshirts,myntassets.com",Men
160,161,10859,Topwear,Tshirts,Sorme Cosmetics,4.5,300,Wrangler Men Furious Rides Navy Blue T-Shirts,http://assets.myntassets.com/v1/images/style/properties/cc57b520818a0ada689545d2bdd025d9_images.jpg,"Tshirts,myntassets.com",Men
161,162,59638,Saree,Sarees,Prell,4.9,47,FNF Green Wedding Collection Sari,http://assets.myntassets.com/v1/images/style/properties/FNF-Green-Collection-for-Wedding-Sari_7e6a7f6bba933b0923861ac3b65c9f5e_images.jpg,"Sarees,myntassets.com",Women
162,163,15517,Shoes,Casual Shoes,Pantene,4.5,300,Rockport Men LLandro Red Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/0ea0e6130d5d4c093e0e516f9b43ced6_images.jpg,"Casual Shoes,myntassets.com",Men
163,164,4140,Shoes,Casual Shoes,Nutra SX,4.5,300,Skechers Women Green Shoe,http://assets.myntassets.com/v1/images/style/properties/7de650b81e8fd8be54794b6f466f3b8e_images.jpg,"Casual Shoes,myntassets.com",Women
164,165,36795,Watches,Watches,Burt's Bees,4.6,1332,Maxima Men Ssteele Silver Dial Watch,http://assets.myntassets.com/v1/images/style/properties/1223bc5aa8de555c058dbafa61b4c6cf_images.jpg,"Watches,myntassets.com",Men
165,166,40527,Watches,Watches,COVERGIRL,4,163,Titan Men Gold Dial Watch,http://assets.myntassets.com/v1/images/style/properties/946643c653dae988057d427e72b4d5f6_images.jpg,"Watches,myntassets.com",Men
166,167,10257,Bottomwear,Trousers,Emuaid,4.5,240,John Miller Men Solid Type Black Trousers,http://assets.myntassets.com/v1/images/style/properties/bbddb8510d402639e0a038bde5ec08bb_images.jpg,"Trousers,myntassets.com",Men
167,168,24062,Topwear,Tshirts,NARS,4.5,300,Locomotive Men Navy Blue Printed T-shirt,http://assets.myntassets.com/v1/images/style/properties/b24d6360e5f726e86b7db28e2225894b_images.jpg,"Tshirts,myntassets.com",Men
168,169,45869,Watches,Watches,Manitoba Harvest,4.5,300,Maxima Men Brown Dial Watch,http://assets.myntassets.com/v1/images/style/properties/f0a2359518806948aa76a37b1c9fe2a9_images.jpg,"Watches,myntassets.com",Men
169,170,11385,Topwear,Sweatshirts,Ddrops,4.6,41,United Colors Of Benetton Women Light Winter Black Sweatshirts,http://assets.myntassets.com/v1/images/style/properties/c843af98fead5393ecf56934e07ca496_images.jpg,"Sweatshirts,myntassets.com",Women
170,171,53130,Shoes,Flats,Rusk,4.5,18,Catwalk Women Brown Sandals,http://assets.myntassets.com/v1/images/style/properties/Catwalk-Women-Brown-Sandals_c094f60d90c695681a6b79cf241777fc_images.jpg,"Flats,myntassets.com",Women
171,172,44187,Fragrance,Perfume and Body Mist,Milani,4.7,58,Nike Fragrances Women 5th Element Perfume 150 ml,http://assets.myntassets.com/v1/images/style/properties/3db0d3544350b8d72f968ede0af3b0d3_images.jpg,"Perfume and Body Mist,myntassets.com",Women
172,173,21510,Bags,Handbags,Mrs. Meyer's Clean Day,4.6,1588,Kiara Women Graphiti White Handbag,http://assets.myntassets.com/v1/images/style/properties/97f41f38d2fa5f88fa5322daf7f093f6_images.jpg,"Handbags,myntassets.com",Women
173,174,51667,Eyewear,Sunglasses,Boiron,5,5,Louis Philippe Men Grey Sunglasses,http://assets.myntassets.com/v1/images/style/properties/Louis-Philippe-Men-Grey-Sunglasses_1446c537f905743abebac42f5a02f776_images.jpg,"Sunglasses,myntassets.com",Men
174,175,22395,Topwear,Shirts,COVERGIRL,4.5,36,Mark Taylor Men Striped Blue Shirt,http://assets.myntassets.com/v1/images/style/properties/e01152d30659f4099b46cb0c1fcb918b_images.jpg,"Shirts,myntassets.com",Men
175,176,35322,Jewellery,Earrings,Ovante,5,1,Fabindia Women Anusuya Silver Earrings,http://assets.myntassets.com/v1/images/style/properties/f21ff0021d5d5095ed087314e548ea24_images.jpg,"Earrings,myntassets.com",Women
176,177,6425,Shoes,Casual Shoes,Sally Hansen,4.2,11188,Lotto Unisex Canvas Black Check Shoe,http://assets.myntassets.com/v1/images/style/properties/ef0e264ebd347265da9fcf1bdff4b2f5_images.jpg,"Casual Shoes,myntassets.com",Unisex
177,178,18806,Belts,Belts,Badger,4.5,5,Peter England Men Casual Tan Belt,http://assets.myntassets.com/v1/images/style/properties/f8a2854d9f97f9fde7b768dd3648198d_images.jpg,"Belts,myntassets.com",Men
178,179,23247,Shoes,Formal Shoes,Woolite,4.8,300,Arrow Men Formal Black Shoe,http://assets.myntassets.com/v1/images/style/properties/0201105e4604bc784525d9cf0e972c40_images.jpg,"Formal Shoes,myntassets.com",Men
179,180,17072,Belts,Belts,Windex,4.5,221,Lino Perros Women Weaved  Grey Belt,http://assets.myntassets.com/v1/images/style/properties/3f475c2e490c2e2c653f10aa5a4a4506_images.jpg,"Belts,myntassets.com",Women
180,181,31782,Topwear,Tops,e.l.f. Cosmetics,4.3,307,Lee Women Paula Blue Top,http://assets.myntassets.com/v1/images/style/properties/5b427e7381af213df2d54a17cd193aea_images.jpg,"Tops,myntassets.com",Women
181,182,42270,Shoes,Casual Shoes,Rimmel,4.2,586,Vans Unisex Black & Grey Classic Shoes,http://assets.myntassets.com/v1/images/style/properties/ea497c53bbc69cb510e3f7b2fe4a7abb_images.jpg,"Casual Shoes,myntassets.com",Unisex
182,183,12500,Topwear,Shirts,Pure Ice,4.7,6,United Colors of Benetton Men Short Black Shirts,http://assets.myntassets.com/v1/images/style/properties/47e0bf9f4a04bd6f5901c0f4fc65e54d_images.jpg,"Shirts,myntassets.com",Men
183,184,26735,Fragrance,Deodorant,Quik Sorb,4.1,26,Reebok Men Pack of 2 Pirates of the Caribbean Deos,http://assets.myntassets.com/v1/images/style/properties/4f56561974db43db763f18a06caedbd0_images.jpg,"Deodorant,myntassets.com",Men
184,185,30650,Topwear,Tshirts,OPI,4.5,300,Nike Men Printed Black T-shirt,http://assets.myntassets.com/v1/images/style/properties/75c8932f3b5a274c73e3c94f95540d7b_images.jpg,"Tshirts,myntassets.com",Men
185,186,56026,Lips,Lipstick,Monistat,4.5,300,Colorbar Soft Touch Mousse Lipstick 025,http://assets.myntassets.com/v1/images/style/properties/ColorBar-Soft-Touch-Mousse-Lipstick-025_9acb45fa8b3bc6021e8ef261642e9de1_images.jpg,"Lipstick,myntassets.com",Women
186,187,21948,Bags,Handbags,Seventh Generation,4.3,9,Murcia Women Casual Brown Handbag,http://assets.myntassets.com/v1/images/style/properties/bf2a4f36c9cc6b2fb51c5e7bad341681_images.jpg,"Handbags,myntassets.com",Women
187,188,32563,Bottomwear,Trousers,COVERGIRL,4.5,248,ONLY Women directoire blue Trousers,http://assets.myntassets.com/v1/images/style/properties/ONLY-Women-directoire-blue-Trousers_9ad40a06ae4b8c071f84e12599c1c9b7_images.jpg,"Trousers,myntassets.com",Women
188,189,58980,Fragrance,Deodorant,Dove,4.7,789,Colour me Women Flowers Deo,http://assets.myntassets.com/v1/images/style/properties/Colour-me-Women-Flowers-Deo_bbdd019aace399d86a7f5c4ba11f6881_images.jpg,"Deodorant,myntassets.com",Women
189,190,40143,Topwear,Tops,Maybelline,2.6,13,Gini and Jony Girls Pretty Blossom Blue Top,http://assets.myntassets.com/v1/images/style/properties/fc3c1b46906d5c148c45f532d0b3ffb5_images.jpg,"Tops,myntassets.com",Girls
190,191,10633,Shoes,Formal Shoes,Avon,4.5,5,Carlton London Men Formal Brown Formal Shoes,http://assets.myntassets.com/v1/images/style/properties/b195b911f558c0232e22849d1ca73193_images.jpg,"Formal Shoes,myntassets.com",Men
191,192,24406,Topwear,Kurtas,Schick,4.5,20,Vishudh Women Red Printed Kurta,http://assets.myntassets.com/v1/images/style/properties/cc658745ce38f9e09bec039a997155a9_images.jpg,"Kurtas,myntassets.com",Women
192,193,4716,Watches,Watches,Lotrimin,4.6,24,ADIDAS Unisex Response ST Analogue Black Watch,http://assets.myntassets.com/v1/images/style/properties/d63e1260ab9823cd64cbe4336a5bb94d_images.jpg,"Watches,myntassets.com",Unisex
193,194,21174,Topwear,Tops,Revlon,4.5,70,s.Oliver Women Stripes Beige Top,http://assets.myntassets.com/v1/images/style/properties/5a76ef8930d8bd543d8f7e6f5383d390_images.jpg,"Tops,myntassets.com",Women
194,195,15341,Bottomwear,Shorts,Zep,4.5,300,Nike Women Solid Pink Shorts,http://assets.myntassets.com/v1/images/style/properties/f105cf31753c2cbdf23e8722dc83a019_images.jpg,"Shorts,myntassets.com",Women
195,196,52486,Innerwear,Camisoles,ROYCE New York,4.3,4,Red Rose Maroon Camisole,http://assets.myntassets.com/v1/images/style/properties/Red-Rose-Maroon-Bra_c75c0ad76e53ba58736e6f8fd21d07b0_images.jpg,"Camisoles,myntassets.com",Women
196,197,53554,Innerwear,Boxers,RepHresh,4.1,5424,Probase Multicoloured Printed Boxers,http://assets.myntassets.com/v1/images/style/properties/Probase-Men-Yellow-Boxers_80cada245724ee958e0c5721d51cfab7_images.jpg,"Boxers,myntassets.com",Men
197,198,14293,Topwear,Tshirts,Clairol,4.5,29221,Classic Polo Men Stripes Blue Tshirts,http://assets.myntassets.com/v1/images/style/properties/8e4099bc672a376b156e1fe903fd5e16_images.jpg,"Tshirts,myntassets.com",Men
198,199,47366,Bags,Handbags,Almay,3.9,7,Baggit Women Blue Bag,http://assets.myntassets.com/v1/images/style/properties/895bed5b7e643c97fb880515cea0c930_images.jpg,"Handbags,myntassets.com",Women
199,200,6041,Topwear,Tshirts,Tough Guy,4.5,300,UCB Men's Polo Neck With Lion Logo Navy Blue T-shirt,http://assets.myntassets.com/v1/images/style/properties/b54b7d7f19b9dbb54c85c584719c46ef_images.jpg,"Tshirts,myntassets.com",Men
200,201,23623,Topwear,Tops,TSV,4.3,66,Doodle Kids Girls Pink I love Shopping Top,http://assets.myntassets.com/v1/images/style/properties/ef9685293a987f515492addd034006bf_images.jpg,"Tops,myntassets.com",Girls
201,202,17416,Shoes,Sports Shoes,CLR,4.5,5,Lotto Men Atlantica Black Sports Shoe,http://assets.myntassets.com/v1/images/style/properties/1279efc8b61fb461a804f0c1f82f276b_images.jpg,"Sports Shoes,myntassets.com",Men
202,203,9835,Topwear,Tshirts,TIGI,3,4,Little Miss Women Printed Grey T-shirt,http://assets.myntassets.com/v1/images/style/properties/e2604389938f13f2cc1a772bba320a45_images.jpg,"Tshirts,myntassets.com",Women
203,204,29319,Bags,Backpacks,Marc Anthony,5,2,ADIDAS Unisex Chicago Bulls Red Backpack,http://assets.myntassets.com/v1/images/style/properties/d0817a4778047d75a9d4f32e78b9b1fd_images.jpg,"Backpacks,myntassets.com",Unisex
204,205,7193,Bottomwear,Jeans,Olay,4.5,300,Jealous 21 Women Black Jegging,http://assets.myntassets.com/v1/images/style/properties/054b93509e888e996ba7b12b554870e3_images.jpg,"Jeans,myntassets.com",Women
